ID_Estudiante;Nombres;Apellidos;Carrera;Facultad;Edad;Genero;Promedio_Acumulado;Asistencia_Promedio;Modalidad_Estudio;Beca;Horas_Trabajo_Semanal;Apoyo_Familiar;Actividad_Extracurricular;Satisfaccion_Programa;Estado_Mental;Creditos_Inscritos;Ha_Desertado;Razon_Desercion;Riesgo_Desercion_2025;Probabilidad_Desercion_2025
LS2024875;Valeria Laura;Flores Torres;Arquitectura;Artes y Diseño;26;Otro;2.27;72.61;Virtual;Ninguna;10;Bajo;Ninguna;Media;Regular;21;No;No Aplica;Medio Riesgo;0.486984283
JZ2024876;Juan Jorge;Rodríguez Hernández;Diseño Gráfico;Artes y Diseño;17;Masculino;2.67;75.93;Virtual;Ninguna;10;Bajo;Club Académico;Alta;Malo;12;No;No Aplica;Medio Riesgo;0.508725514
JS2024877;Sofía Juan;Torres Hernández;Arquitectura;Artes y Diseño;17;Otro;2.53;88.24;Mixta;Parcial;30;Bajo;Voluntariado;Baja;Malo;15;No;No Aplica;Medio Riesgo;0.518792383
PZ2024878;Sofía Pedro;Ramírez Gómez;Economía;Ciencias Económicas;18;Otro;4.56;50.24;Presencial;Ninguna;20;Alto;Ninguna;Media;Malo;12;No;No Aplica;Medio Riesgo;0.575492532
AZ2024879;Jorge Ana;Pérez Torres;Psicología;Humanidades;30;Otro;3.37;72.48;Presencial;Ninguna;30;Bajo;Voluntariado;Media;Regular;15;No;No Aplica;Medio Riesgo;0.45780089
LZ2024880;Juan Luis;Díaz Pérez;Biología;Ciencias de la Salud;22;Masculino;2.83;98.59;Virtual;Parcial;0;Bajo;Arte;Media;Malo;12;No;No Aplica;Medio Riesgo;0.45160723
LZ2024881;Ana Laura;Díaz González;Enfermería;Ciencias de la Salud;22;Femenino;4.91;54.19;Presencial;Completa;40;Alto;Voluntariado;Baja;Malo;21;No;No Aplica;Medio Riesgo;0.528649091
VS2024882;Luis Valeria;Torres Rodríguez;Diseño Gráfico;Artes y Diseño;22;Otro;3.47;94.05;Presencial;Parcial;10;Alto;Voluntariado;Baja;Malo;15;No;No Aplica;Medio Riesgo;0.438995125
JZ2024883;Jorge Jorge;Gómez Pérez;Contabilidad;Ciencias Económicas;17;Otro;4.2;65.61;Mixta;Ninguna;30;Bajo;Deporte;Alta;Regular;15;Sí;Falta de Motivación;Medio Riesgo;0.477883592
AS2024884;Carlos Ana;Torres Gómez;Biología;Ciencias de la Salud;21;Otro;4.01;91.77;Mixta;Parcial;0;Bajo;Voluntariado;Media;Regular;15;Sí;Problemas de Salud;Medio Riesgo;0.416379262
VZ2024885;Luis Valeria;Pérez Flores;Psicología;Humanidades;28;Masculino;4.01;89.34;Mixta;Ninguna;20;Bajo;Ninguna;Media;Bueno;15;No;No Aplica;Medio Riesgo;0.489843336
LZ2024886;Diego Luis;Hernández Gómez;Medicina;Ciencias de la Salud;20;Otro;3.57;92.99;Mixta;Completa;0;Medio;Voluntariado;Baja;Malo;21;No;No Aplica;Medio Riesgo;0.454784434
MS2024887;Jorge María;Flores Martínez;Enfermería;Ciencias de la Salud;27;Masculino;4.52;94.31;Mixta;Completa;40;Bajo;Arte;Baja;Malo;21;No;No Aplica;Medio Riesgo;0.412596891
MZ2024888;Carlos María;Hernández González;Derecho;Ciencias Jurídicas;21;Masculino;2.4;54.32;Mixta;Parcial;20;Bajo;Club Académico;Media;Regular;12;No;No Aplica;Medio Riesgo;0.575818319
SZ2024889;Sofía Sofía;Pérez González;Biología;Ciencias de la Salud;27;Femenino;2.03;95.21;Virtual;Parcial;10;Alto;Voluntariado;Media;Bueno;12;Sí;Trabajo;Medio Riesgo;0.508424901
AZ2024890;Jorge Ana;González Pérez;Comunicación Social;Humanidades;30;Masculino;3.7;71.45;Virtual;Completa;10;Bajo;Voluntariado;Baja;Bueno;15;No;No Aplica;Medio Riesgo;0.504252214
LZ2024891;Pedro Laura;Díaz Hernández;Diseño Gráfico;Artes y Diseño;20;Otro;2.45;86.63;Mixta;Ninguna;30;Alto;Ninguna;Media;Malo;12;No;No Aplica;Medio Riesgo;0.530285075
LZ2024892;Valeria Luis;Martínez Rodríguez;Ingeniería Civil;Ingeniería;23;Otro;2.04;82.37;Virtual;Ninguna;10;Alto;Deporte;Media;Regular;12;No;No Aplica;Medio Riesgo;0.474708335
VS2024893;Lucía Valeria;Flores González;Derecho;Ciencias Jurídicas;28;Otro;4.03;88.4;Presencial;Ninguna;0;Bajo;Deporte;Alta;Malo;21;No;No Aplica;Bajo Riesgo;0.396865377
PZ2024894;Juan Pedro;Ramírez Gómez;Comunicación Social;Humanidades;23;Masculino;2.37;83.33;Virtual;Ninguna;40;Medio;Ninguna;Baja;Bueno;15;No;No Aplica;Medio Riesgo;0.547441344
JZ2024895;Jorge Jorge;Díaz Gómez;Biología;Ciencias de la Salud;17;Masculino;3.46;77.77;Mixta;Ninguna;30;Alto;Arte;Baja;Malo;12;No;No Aplica;Medio Riesgo;0.522387955
VZ2024896;Laura Valeria;Ramírez González;Biología;Ciencias de la Salud;20;Otro;2.4;52.51;Presencial;Ninguna;30;Medio;Arte;Baja;Regular;15;Sí;Carga Académica;Medio Riesgo;0.565045118
LZ2024897;Juan Luis;Rodríguez Flores;Psicología;Humanidades;25;Otro;4.88;92.09;Mixta;Ninguna;0;Alto;Club Académico;Media;Malo;21;No;No Aplica;Medio Riesgo;0.417534061
JZ2024898;Pedro Juan;Rodríguez Ramírez;Ingeniería Civil;Ingeniería;24;Masculino;3.63;84.08;Presencial;Beca académica;20;Alto;Arte;Media;Regular;15;Sí;Falta de Motivación;Medio Riesgo;0.435134587
CZ2024899;Jorge Carlos;Gómez Hernández;Ingeniería Civil;Ingeniería;26;Masculino;3.26;56.09;Presencial;Parcial;40;Bajo;Deporte;Media;Malo;15;Sí;Problemas Económicos;Medio Riesgo;0.571604519
JZ2024900;Jorge Jorge;Pérez Martínez;Enfermería;Ciencias de la Salud;29;Masculino;3.85;80.79;Mixta;Parcial;40;Alto;Ninguna;Alta;Regular;18;No;No Aplica;Bajo Riesgo;0.398493356
VZ2024901;Pedro Valeria;Martínez Torres;Ingeniería Civil;Ingeniería;23;Masculino;2.62;76.85;Mixta;Parcial;20;Alto;Club Académico;Baja;Regular;18;No;No Aplica;Medio Riesgo;0.476096612
MZ2024902;Jorge María;Gómez Flores;Administración de Empresas;Ciencias Económicas;26;Otro;2.06;89.45;Presencial;Ninguna;20;Bajo;Voluntariado;Alta;Malo;15;No;No Aplica;Medio Riesgo;0.461516292
AS2024903;Ana Ana;Flores Gómez;Derecho;Ciencias Jurídicas;26;Masculino;3.65;74.77;Presencial;Ninguna;10;Bajo;Deporte;Media;Regular;18;No;No Aplica;Medio Riesgo;0.451446146
VZ2024904;Lucía Valeria;Díaz Hernández;Diseño Gráfico;Artes y Diseño;27;Femenino;4.61;95.38;Presencial;Ninguna;20;Bajo;Arte;Media;Bueno;15;No;No Aplica;Medio Riesgo;0.452519142
LZ2024905;Juan Luis;Hernández Hernández;Comunicación Social;Humanidades;28;Masculino;3.97;69.05;Presencial;Ninguna;20;Medio;Ninguna;Alta;Regular;18;No;No Aplica;Medio Riesgo;0.420843959
CZ2024906;Luis Carlos;González Martínez;Ingeniería de Sistemas;Ingeniería;27;Otro;2.44;60.22;Virtual;Ninguna;20;Medio;Voluntariado;Alta;Regular;15;No;No Aplica;Medio Riesgo;0.483375731
SZ2024907;Lucía Sofía;Martínez Torres;Ingeniería Civil;Ingeniería;27;Masculino;2.49;57.96;Virtual;Ninguna;0;Medio;Club Académico;Alta;Malo;15;No;No Aplica;Medio Riesgo;0.523891637
AZ2024908;Laura Ana;Gómez Hernández;Medicina;Ciencias de la Salud;24;Masculino;4.02;67.58;Virtual;Parcial;40;Alto;Club Académico;Media;Regular;15;No;No Aplica;Medio Riesgo;0.472985858
AZ2024909;Pedro Ana;Rodríguez Torres;Psicología;Humanidades;19;Masculino;3.97;85.84;Virtual;Completa;20;Bajo;Voluntariado;Media;Malo;12;No;No Aplica;Medio Riesgo;0.478262587
LZ2024910;Valeria Luis;Ramírez Ramírez;Arquitectura;Artes y Diseño;26;Otro;4.79;69.16;Presencial;Ninguna;30;Alto;Club Académico;Baja;Bueno;15;No;No Aplica;Medio Riesgo;0.511571911
DZ2024911;María Diego;González Martínez;Psicología;Humanidades;18;Otro;2.19;75.07;Virtual;Ninguna;0;Medio;Club Académico;Alta;Bueno;21;No;No Aplica;Medio Riesgo;0.561190192
DZ2024912;Laura Diego;Gómez Flores;Arquitectura;Artes y Diseño;26;Masculino;2.61;93.7;Mixta;Parcial;10;Alto;Voluntariado;Baja;Bueno;21;No;No Aplica;Medio Riesgo;0.498009484
SZ2024913;Luis Sofía;Rodríguez Rodríguez;Administración de Empresas;Ciencias Económicas;26;Masculino;2.21;57.41;Virtual;Ninguna;40;Medio;Club Académico;Baja;Malo;18;Sí;Trabajo;Medio Riesgo;0.571591723
LZ2024914;Laura Lucía;Gómez Pérez;Ingeniería de Sistemas;Ingeniería;26;Masculino;2.29;53.31;Virtual;Ninguna;10;Medio;Club Académico;Media;Malo;12;No;No Aplica;Medio Riesgo;0.587355875
LZ2024915;Luis Lucía;González Ramírez;Ingeniería Civil;Ingeniería;29;Femenino;4.24;68.48;Mixta;Ninguna;0;Bajo;Arte;Media;Bueno;21;No;No Aplica;Medio Riesgo;0.532328817
JZ2024916;Luis Jorge;Martínez Martínez;Medicina;Ciencias de la Salud;30;Otro;3.27;74.58;Virtual;Ninguna;10;Bajo;Club Académico;Baja;Bueno;12;No;No Aplica;Medio Riesgo;0.506668193
VZ2024917;Carlos Valeria;Díaz Pérez;Biología;Ciencias de la Salud;25;Femenino;4.64;72.46;Presencial;Ninguna;0;Medio;Arte;Media;Regular;21;No;No Aplica;Medio Riesgo;0.433704335
DZ2024918;Pedro Diego;Martínez Gómez;Biología;Ciencias de la Salud;25;Masculino;3.07;89.73;Mixta;Ninguna;20;Alto;Ninguna;Alta;Malo;18;No;No Aplica;Medio Riesgo;0.443450191
VZ2024919;María Valeria;González Pérez;Biología;Ciencias de la Salud;29;Masculino;3.03;61.37;Mixta;Ninguna;30;Bajo;Deporte;Baja;Regular;15;No;No Aplica;Medio Riesgo;0.492336174
LZ2024920;Ana Laura;Rodríguez Hernández;Psicología;Humanidades;23;Masculino;4.77;66.43;Virtual;Ninguna;0;Bajo;Club Académico;Media;Regular;15;No;No Aplica;Medio Riesgo;0.4459558
MZ2024921;Luis María;Martínez Pérez;Comunicación Social;Humanidades;29;Otro;2.59;67.2;Virtual;Parcial;20;Bajo;Ninguna;Alta;Bueno;15;No;No Aplica;Medio Riesgo;0.535881539
CZ2024922;María Carlos;Ramírez Hernández;Administración de Empresas;Ciencias Económicas;29;Otro;2.69;73.92;Presencial;Ninguna;40;Medio;Deporte;Media;Bueno;18;No;No Aplica;Medio Riesgo;0.568382169
JZ2024923;María Jorge;Hernández Ramírez;Economía;Ciencias Económicas;24;Otro;4.22;63.88;Presencial;Ninguna;40;Alto;Deporte;Alta;Regular;12;Sí;Trabajo;Medio Riesgo;0.448973506
SZ2024924;Sofía Sofía;Martínez Hernández;Medicina;Ciencias de la Salud;30;Otro;2.49;53.26;Presencial;Ninguna;40;Bajo;Ninguna;Alta;Bueno;18;No;No Aplica;Medio Riesgo;0.590239539
LZ2024925;María Lucía;Pérez González;Arquitectura;Artes y Diseño;20;Otro;2.47;70.12;Presencial;Ninguna;40;Medio;Club Académico;Media;Regular;18;Sí;Problemas de Salud;Medio Riesgo;0.534804898
JZ2024926;Carlos Jorge;Gómez Ramírez;Ingeniería de Sistemas;Ingeniería;24;Otro;3.85;92.11;Mixta;Ninguna;40;Medio;Deporte;Alta;Bueno;15;No;No Aplica;Medio Riesgo;0.474953979
MS2024927;Sofía María;Flores Flores;Medicina;Ciencias de la Salud;21;Otro;3.96;96.31;Virtual;Ninguna;30;Medio;Deporte;Media;Regular;12;No;No Aplica;Medio Riesgo;0.403753707
CZ2024928;Pedro Carlos;Martínez Ramírez;Economía;Ciencias Económicas;26;Femenino;2.03;87.41;Virtual;Ninguna;10;Alto;Deporte;Media;Regular;15;No;No Aplica;Medio Riesgo;0.448420901
LZ2024929;Valeria Lucía;Martínez Gómez;Medicina;Ciencias de la Salud;28;Masculino;2.39;97.09;Presencial;Parcial;30;Alto;Voluntariado;Alta;Bueno;18;Sí;Carga Académica;Medio Riesgo;0.467909525
JS2024930;Valeria Juan;Flores González;Enfermería;Ciencias de la Salud;30;Masculino;4.41;87.77;Mixta;Ninguna;10;Alto;Arte;Media;Malo;18;No;No Aplica;Medio Riesgo;0.426648696
CZ2024931;Ana Carlos;Martínez Flores;Enfermería;Ciencias de la Salud;26;Otro;2.8;60.12;Virtual;Ninguna;30;Medio;Club Académico;Media;Regular;21;No;No Aplica;Medio Riesgo;0.519375574
VZ2024932;Valeria Valeria;Martínez Gómez;Ingeniería de Sistemas;Ingeniería;24;Masculino;2.67;81.69;Presencial;Beca deportiva;40;Medio;Ninguna;Alta;Malo;21;No;No Aplica;Medio Riesgo;0.485887156
DZ2024933;Carlos Diego;Hernández Gómez;Ingeniería de Sistemas;Ingeniería;20;Femenino;4.41;55.87;Virtual;Ninguna;0;Bajo;Club Académico;Baja;Bueno;18;Sí;Falta de Motivación;Medio Riesgo;0.566181717
LZ2024934;Diego Lucía;Rodríguez González;Administración de Empresas;Ciencias Económicas;20;Masculino;2.88;65.91;Mixta;Ninguna;20;Alto;Deporte;Alta;Regular;21;No;No Aplica;Medio Riesgo;0.494388811
LZ2024935;Sofía Luis;Hernández Rodríguez;Ingeniería Civil;Ingeniería;27;Femenino;4.95;83.62;Mixta;Ninguna;20;Bajo;Arte;Alta;Malo;12;Sí;Carga Académica;Medio Riesgo;0.405646096
MS2024936;Diego María;Flores Torres;Medicina;Ciencias de la Salud;24;Otro;4.5;81.06;Mixta;Beca académica;40;Bajo;Club Académico;Baja;Malo;21;No;No Aplica;Medio Riesgo;0.462987459
DZ2024937;Sofía Diego;Gómez Gómez;Enfermería;Ciencias de la Salud;22;Otro;2.5;57.81;Presencial;Parcial;40;Medio;Ninguna;Baja;Malo;15;No;No Aplica;Medio Riesgo;0.585970484
CZ2024938;Carlos Carlos;Pérez Hernández;Medicina;Ciencias de la Salud;26;Masculino;4.62;65.57;Virtual;Parcial;30;Bajo;Club Académico;Media;Regular;18;No;No Aplica;Medio Riesgo;0.452723464
JZ2024939;Jorge Jorge;Hernández Pérez;Administración de Empresas;Ciencias Económicas;21;Femenino;3.6;87.07;Mixta;Ninguna;40;Medio;Arte;Baja;Malo;21;No;No Aplica;Medio Riesgo;0.483542743
VZ2024940;Laura Valeria;González Gómez;Ingeniería Civil;Ingeniería;24;Femenino;4.65;77.38;Mixta;Ninguna;30;Alto;Deporte;Media;Malo;18;No;No Aplica;Medio Riesgo;0.482214085
LZ2024941;Diego Luis;Gómez Flores;Economía;Ciencias Económicas;23;Femenino;2.92;58.35;Virtual;Ninguna;30;Bajo;Ninguna;Baja;Malo;18;No;No Aplica;Medio Riesgo;0.555950849
CZ2024942;Ana Carlos;Rodríguez Ramírez;Diseño Gráfico;Artes y Diseño;28;Femenino;2.33;55.36;Virtual;Ninguna;30;Alto;Deporte;Baja;Malo;15;No;No Aplica;Medio Riesgo;0.558522688
PZ2024943;Ana Pedro;Pérez Flores;Diseño Gráfico;Artes y Diseño;30;Otro;3.48;94.96;Mixta;Ninguna;20;Medio;Voluntariado;Media;Malo;18;No;No Aplica;Medio Riesgo;0.438481882
DZ2024944;Sofía Diego;Ramírez Pérez;Diseño Gráfico;Artes y Diseño;18;Otro;4.47;91.51;Virtual;Ninguna;40;Medio;Arte;Baja;Regular;18;No;No Aplica;Medio Riesgo;0.401600206
AZ2024945;Lucía Ana;Gómez Flores;Ingeniería Civil;Ingeniería;27;Masculino;3.53;75.66;Virtual;Parcial;20;Bajo;Arte;Media;Bueno;18;No;No Aplica;Medio Riesgo;0.531237101
SZ2024946;Carlos Sofía;González Hernández;Enfermería;Ciencias de la Salud;29;Otro;4.74;52.37;Presencial;Ninguna;40;Alto;Club Académico;Media;Regular;21;No;No Aplica;Medio Riesgo;0.485729935
LZ2024947;Juan Laura;Díaz González;Derecho;Ciencias Jurídicas;28;Otro;2.82;86.19;Presencial;Beca deportiva;20;Medio;Club Académico;Alta;Regular;15;No;No Aplica;Medio Riesgo;0.402301337
LS2024948;Carlos Lucía;Torres Hernández;Ingeniería Civil;Ingeniería;23;Masculino;4.28;57.69;Virtual;Ninguna;30;Bajo;Ninguna;Alta;Malo;12;No;No Aplica;Medio Riesgo;0.50291481
LZ2024949;Pedro Lucía;Rodríguez Rodríguez;Diseño Gráfico;Artes y Diseño;30;Masculino;4.72;66.78;Presencial;Completa;10;Bajo;Arte;Baja;Regular;12;No;No Aplica;Medio Riesgo;0.412137957
LZ2024950;María Lucía;Pérez Gómez;Enfermería;Ciencias de la Salud;23;Otro;3.01;79.58;Presencial;Ninguna;30;Bajo;Ninguna;Media;Regular;18;No;No Aplica;Medio Riesgo;0.47466854
LZ2024951;Luis Lucía;Rodríguez Martínez;Psicología;Humanidades;24;Femenino;4.18;73.8;Presencial;Ninguna;30;Medio;Arte;Alta;Regular;12;No;No Aplica;Medio Riesgo;0.421416967
DZ2024952;Ana Diego;Martínez Flores;Enfermería;Ciencias de la Salud;17;Femenino;3.86;56;Mixta;Beca académica;0;Alto;Voluntariado;Alta;Bueno;18;No;No Aplica;Medio Riesgo;0.586868346
JZ2024953;Carlos Juan;Pérez Ramírez;Diseño Gráfico;Artes y Diseño;24;Femenino;3.06;75.8;Virtual;Ninguna;0;Bajo;Voluntariado;Media;Bueno;12;No;No Aplica;Medio Riesgo;0.547162884
PZ2024954;Ana Pedro;Hernández Díaz;Contabilidad;Ciencias Económicas;29;Masculino;3.25;87.15;Presencial;Ninguna;20;Bajo;Arte;Baja;Regular;21;No;No Aplica;Medio Riesgo;0.40067856
SS2024955;María Sofía;Flores Flores;Enfermería;Ciencias de la Salud;19;Masculino;5;65.15;Virtual;Ninguna;20;Medio;Voluntariado;Baja;Regular;18;No;No Aplica;Medio Riesgo;0.450987324
LZ2024956;Lucía Luis;Martínez González;Ingeniería de Sistemas;Ingeniería;29;Masculino;2.62;99.06;Mixta;Parcial;10;Medio;Arte;Alta;Malo;12;Sí;Carga Académica;Medio Riesgo;0.412811345
AZ2024957;Juan Ana;González Flores;Ingeniería Civil;Ingeniería;17;Femenino;2.74;92.23;Mixta;Beca académica;30;Alto;Club Académico;Baja;Malo;12;Sí;Problemas Económicos;Medio Riesgo;0.499528774
AZ2024958;Lucía Ana;Díaz Ramírez;Enfermería;Ciencias de la Salud;20;Masculino;4.91;52.39;Virtual;Ninguna;40;Alto;Arte;Alta;Bueno;21;Sí;Problemas Económicos;Medio Riesgo;0.558792769
MZ2024959;Luis María;Hernández González;Biología;Ciencias de la Salud;27;Masculino;3.46;90.77;Mixta;Beca académica;30;Alto;Club Académico;Baja;Bueno;21;No;No Aplica;Medio Riesgo;0.48792194
MZ2024960;Juan María;Gómez Ramírez;Enfermería;Ciencias de la Salud;23;Otro;2.64;50.83;Presencial;Ninguna;30;Bajo;Club Académico;Media;Malo;18;No;No Aplica;Medio Riesgo;0.610186702
MZ2024961;Diego María;Ramírez Pérez;Enfermería;Ciencias de la Salud;22;Masculino;4.72;69.9;Virtual;Ninguna;30;Medio;Deporte;Alta;Malo;18;No;No Aplica;Medio Riesgo;0.461491378
LZ2024962;Diego Luis;Gómez Díaz;Administración de Empresas;Ciencias Económicas;20;Otro;3.46;97.55;Virtual;Ninguna;10;Medio;Voluntariado;Media;Malo;21;No;No Aplica;Medio Riesgo;0.451789656
MZ2024963;Sofía María;Hernández Martínez;Medicina;Ciencias de la Salud;29;Femenino;4.92;57.51;Virtual;Ninguna;10;Bajo;Voluntariado;Baja;Regular;21;No;No Aplica;Medio Riesgo;0.429674974
PZ2024964;Pedro Pedro;Pérez Díaz;Comunicación Social;Humanidades;26;Femenino;3.92;79.23;Virtual;Ninguna;30;Bajo;Arte;Baja;Malo;15;Sí;Trabajo;Medio Riesgo;0.456450336
SZ2024965;Valeria Sofía;Gómez Torres;Derecho;Ciencias Jurídicas;22;Masculino;4.84;96.38;Virtual;Beca académica;10;Medio;Club Académico;Media;Regular;18;Sí;Problemas Familiares;Bajo Riesgo;0.369570608
MZ2024966;Sofía María;Rodríguez González;Diseño Gráfico;Artes y Diseño;29;Otro;4.15;50.5;Virtual;Ninguna;30;Medio;Deporte;Alta;Regular;15;No;No Aplica;Medio Riesgo;0.461968708
JZ2024967;Diego Jorge;Martínez Gómez;Derecho;Ciencias Jurídicas;22;Masculino;2.02;87.67;Presencial;Parcial;0;Bajo;Club Académico;Alta;Bueno;18;No;No Aplica;Medio Riesgo;0.518990523
PZ2024968;Luis Pedro;Rodríguez Martínez;Ingeniería de Sistemas;Ingeniería;24;Masculino;2.1;83.07;Mixta;Ninguna;30;Medio;Arte;Baja;Malo;12;No;No Aplica;Medio Riesgo;0.519417894
PZ2024969;Valeria Pedro;Ramírez Rodríguez;Ingeniería Civil;Ingeniería;27;Otro;2.97;74.55;Mixta;Ninguna;20;Medio;Voluntariado;Alta;Regular;15;No;No Aplica;Medio Riesgo;0.442942169
LZ2024970;Lucía Luis;Ramírez Gómez;Biología;Ciencias de la Salud;26;Otro;3.58;61.97;Presencial;Ninguna;30;Alto;Club Académico;Media;Regular;18;No;No Aplica;Medio Riesgo;0.496770669
AZ2024971;Sofía Ana;Ramírez Ramírez;Comunicación Social;Humanidades;27;Femenino;4.41;82.41;Mixta;Completa;30;Bajo;Ninguna;Media;Bueno;21;No;No Aplica;Medio Riesgo;0.50742717
MZ2024972;María María;González Ramírez;Derecho;Ciencias Jurídicas;21;Masculino;2.71;58.91;Presencial;Parcial;0;Medio;Arte;Alta;Regular;12;No;No Aplica;Medio Riesgo;0.5034492
JS2024973;Juan Jorge;Torres Flores;Enfermería;Ciencias de la Salud;23;Femenino;4.13;97.59;Virtual;Ninguna;0;Bajo;Voluntariado;Baja;Malo;15;No;No Aplica;Bajo Riesgo;0.398230045
SZ2024974;Luis Sofía;González González;Arquitectura;Artes y Diseño;30;Femenino;3.95;92.38;Virtual;Ninguna;10;Alto;Club Académico;Media;Regular;18;No;No Aplica;Bajo Riesgo;0.369233217
JZ2024975;Luis Juan;Pérez Hernández;Biología;Ciencias de la Salud;28;Otro;4.8;73.93;Virtual;Ninguna;0;Bajo;Arte;Alta;Regular;18;No;No Aplica;Bajo Riesgo;0.368872406
JZ2024976;Ana Jorge;Hernández Gómez;Enfermería;Ciencias de la Salud;20;Otro;3.31;92.74;Virtual;Parcial;20;Alto;Ninguna;Media;Malo;15;No;No Aplica;Medio Riesgo;0.469895694
AS2024977;María Ana;Torres Díaz;Biología;Ciencias de la Salud;28;Femenino;2.43;58.45;Virtual;Parcial;40;Bajo;Club Académico;Media;Bueno;21;No;No Aplica;Medio Riesgo;0.613290364
VZ2024978;María Valeria;Hernández Martínez;Administración de Empresas;Ciencias Económicas;20;Masculino;4.77;58.31;Presencial;Ninguna;0;Alto;Club Académico;Media;Bueno;21;Sí;Falta de Motivación;Medio Riesgo;0.573610547
SZ2024979;Valeria Sofía;Pérez Martínez;Derecho;Ciencias Jurídicas;23;Femenino;4.89;54.28;Presencial;Ninguna;0;Alto;Arte;Alta;Regular;21;Sí;Carga Académica;Medio Riesgo;0.446629995
LZ2024980;Jorge Laura;Rodríguez Rodríguez;Enfermería;Ciencias de la Salud;17;Otro;2.27;52.69;Presencial;Parcial;20;Bajo;Deporte;Media;Bueno;18;No;No Aplica;Medio Riesgo;0.672539877
CZ2024981;María Carlos;Martínez Martínez;Derecho;Ciencias Jurídicas;22;Masculino;3.31;98.78;Virtual;Parcial;30;Bajo;Voluntariado;Alta;Malo;21;No;No Aplica;Medio Riesgo;0.413866829
JZ2024982;Valeria Juan;Martínez Hernández;Derecho;Ciencias Jurídicas;23;Femenino;4.02;54.27;Mixta;Ninguna;20;Bajo;Ninguna;Media;Regular;15;Sí;Problemas de Salud;Medio Riesgo;0.524995086
LZ2024983;Pedro Luis;Martínez Ramírez;Comunicación Social;Humanidades;29;Masculino;4.2;91.39;Presencial;Ninguna;30;Bajo;Voluntariado;Baja;Bueno;21;Sí;Trabajo;Medio Riesgo;0.452636082
MS2024984;María María;Torres Ramírez;Administración de Empresas;Ciencias Económicas;18;Otro;2.37;97.02;Presencial;Ninguna;30;Medio;Club Académico;Media;Malo;12;No;No Aplica;Medio Riesgo;0.506384359
SZ2024985;Valeria Sofía;Gómez Gómez;Economía;Ciencias Económicas;18;Femenino;3.13;50.72;Virtual;Ninguna;20;Medio;Ninguna;Baja;Malo;12;No;No Aplica;Medio Riesgo;0.589722032
DS2024986;Sofía Diego;Torres Rodríguez;Contabilidad;Ciencias Económicas;22;Masculino;3.6;53.6;Presencial;Ninguna;10;Bajo;Deporte;Media;Malo;21;No;No Aplica;Medio Riesgo;0.573404449
CZ2024987;Diego Carlos;Díaz Díaz;Derecho;Ciencias Jurídicas;28;Otro;4.73;65.84;Virtual;Ninguna;10;Alto;Club Académico;Media;Bueno;12;Sí;Carga Académica;Medio Riesgo;0.517618445
AZ2024988;Valeria Ana;González Gómez;Contabilidad;Ciencias Económicas;29;Otro;3.7;62.52;Mixta;Beca deportiva;40;Bajo;Club Académico;Alta;Malo;12;No;No Aplica;Medio Riesgo;0.499904316
SZ2024989;Jorge Sofía;González Ramírez;Comunicación Social;Humanidades;18;Femenino;4.82;51.86;Presencial;Ninguna;30;Bajo;Deporte;Alta;Regular;15;No;No Aplica;Medio Riesgo;0.48965319
LS2024990;Luis Laura;Flores Martínez;Ingeniería Civil;Ingeniería;28;Masculino;3.41;57.73;Mixta;Ninguna;20;Alto;Arte;Alta;Malo;18;No;No Aplica;Medio Riesgo;0.515504345
CZ2024991;Juan Carlos;Ramírez Ramírez;Psicología;Humanidades;20;Masculino;2.66;64.86;Virtual;Ninguna;40;Medio;Voluntariado;Baja;Malo;18;No;No Aplica;Medio Riesgo;0.561923272
JZ2024992;Laura Juan;Pérez Díaz;Biología;Ciencias de la Salud;25;Otro;2.18;81.46;Mixta;Ninguna;20;Alto;Arte;Media;Regular;15;No;No Aplica;Medio Riesgo;0.485094386
LS2024993;Jorge Laura;Torres Martínez;Arquitectura;Artes y Diseño;25;Masculino;3.12;87.36;Virtual;Completa;0;Bajo;Ninguna;Media;Malo;21;No;No Aplica;Medio Riesgo;0.464511738
LS2024994;Pedro Laura;Torres Ramírez;Ingeniería de Sistemas;Ingeniería;22;Femenino;3.97;64.18;Virtual;Completa;20;Bajo;Ninguna;Alta;Malo;15;No;No Aplica;Medio Riesgo;0.492196975
MZ2024995;Laura María;Martínez Ramírez;Economía;Ciencias Económicas;25;Otro;3.12;61.92;Mixta;Ninguna;40;Alto;Club Académico;Baja;Malo;18;Sí;Problemas Familiares;Medio Riesgo;0.549752086
